pc1,pc2,cluster,title
0.061200477,-0.17202094,5,Enterprise Architects
-0.070145175,-0.15067825,5,Business Architects
0.12837201,0.0057427157,5,Security Architects
0.10541996,-0.048991397,5,Architects
0.09594214,-0.12945653,5,Cybersecurity Architects
0.16716304,-0.23696367,5,Enterprise Architects
-0.032988653,-0.24729991,5,Enterprise Architects
0.0883843,-0.14125052,5,Enterprise Architects
0.04783966,-0.21441008,5,Enterprise Architects
0.12107897,-0.18720677,5,Enterprise Architects
0.021087479,-0.16589178,5,Salesforce Architects
0.064880975,-0.22241615,5,Solutions Architects
0.03817781,-0.11302976,5,Enterprise Architects
0.11717045,-0.17008756,5,Product Architects
0.049209453,-0.21764146,5,Enterprise Cloud Architects
0.069311924,-0.123858295,5,Principal Architects
0.25299048,-0.167996,5,SAP Finance Consultants
0.20323202,0.01730018,5,Supply Chain Managers
0.11837983,-0.063259885,5,Enterprise Architects
0.08589186,-0.13813527,5,Principal Architects
0.08742837,-0.16122533,5,Servicenow Architects
0.014994573,-0.16828953,5,Solutions Architects
-0.0046109557,-0.2067097,5,Enterprise Architects
0.10279721,-0.17618251,5,Technology Strategy Managers
0.03790299,-0.11367251,5,Enterprise Architects
0.2164365,-0.2034864,5,SAP TM Consultants
0.16940138,-0.029762235,5,Enterprise Support Specialists
-0.015037119,-0.13203108,5,Data Analytics Managers
0.070805475,-0.12943879,5,Enterprise Architects
0.12800175,-0.2392191,5,Enterprise Architects
0.020017803,-0.059839934,5,Azure Architects
0.105756074,-0.24682127,5,Enterprise Architects
0.10993717,-0.12364442,5,Enterprise Architects
-0.0060325935,-0.16221574,5,Enterprise Systems Engineers
0.24456094,-0.045789585,5,SAP QM Consultants
-0.001017198,-0.15945506,5,Data Analytics Developers
0.028336015,-0.23655607,5,Analytics Architects
-0.00211066,-0.07209482,5,Principal Architects
0.08027917,-0.1427914,5,Principal Architects
-0.041426137,-0.24299192,5,Data Engineering Interns
0.09506528,-0.15631104,5,Principal Architects
0.056368686,-0.16604784,5,Enterprise Integration Architects
0.08756705,-0.047079578,5,Portfolio Managers
0.11189068,-0.20333019,5,Technical Architects
0.08812692,-0.19616106,5,Technical Architects
0.093118936,-0.17945744,5,Principal Architects
0.09453899,-0.095204554,5,Integration Architects
0.16059786,-0.013867065,5,Enterprise Architects
0.08756705,-0.047079578,5,Portfolio Managers
0.17507693,-0.1874105,5,AEM Architects
0.120523244,-0.15278788,5,Enterprise Architects
0.017626733,-0.103842035,5,Unclassified
0.12652072,-0.070823096,5,Technology Architect Managers
0.10937556,-0.15226652,5,Enterprise Architects
0.04916676,-0.04163221,5,Azure Architects
0.0845367,-0.15978299,5,Supply Chain Architects
0.080864504,-0.050864622,5,Transformation Analysts
0.020190217,-0.20178,5,Lead Enterprise Architects
0.075813316,-0.14403932,5,Enterprise Architects
0.14572321,-0.17860252,5,Servicenow Architects
0.028889935,-0.17504863,5,Enterprise Architects
0.13673481,-0.23201706,5,Enterprise Application Architects
0.05204014,-0.25049245,5,Enterprise Architects
0.020836283,-0.13940993,5,ERP Specialists
0.14370275,-0.09977197,5,Business Architects
0.22469626,-0.1376729,5,Enterprise Business Architects
0.051014394,-0.16759486,5,Data Governance Analysts
0.0747789,-0.32387748,5,Enterprise Solutions Architects
0.14812842,-0.13583094,5,Principal Architects
0.093533814,-0.17611334,5,Azure Architects
0.17507708,-0.12508245,5,Solutions Architects
0.115554236,-0.1695528,5,Principal Architects
0.16297089,-0.15271716,5,Enterprise Architects
0.024953838,-0.19729556,5,Enterprise Cloud Architects
0.10943897,-0.1694134,5,Soc Architects
0.10954043,-0.004221918,5,Enterprise Solutions Architects
0.08028154,-0.230594,5,Principal Architects
0.1932795,-0.20862281,5,Lead Solution Architects
0.076909706,-0.20531219,5,Pega Lead System Architects
0.10016559,-0.1390012,5,Security Solutions Architects
0.08878905,-0.11329953,5,AEM Architects
0.04510279,-0.10435417,5,Enterprise Directors
0.036696076,-0.22896712,5,Lead Solution Architects
0.16059786,-0.013867065,5,Enterprise Architects
0.07870036,-0.20840739,5,Domain Architects
-0.030400075,-0.0969664,5,Enterprise Solutions Engineers
0.14572321,-0.17860252,5,Servicenow Architects
0.029932518,-0.3135448,5,Enterprise Architects
-0.051787198,-0.13989854,5,Appian Architects
0.018022962,-0.21931939,5,Enterprise Architects
0.07619825,-0.03887074,5,Enterprise Architects
0.18513627,-0.17506784,5,Azure Architects
-0.11899355,-0.29710382,5,Solutions Architects
0.04036001,-0.21000248,5,Enterprise Architects
0.21153231,-0.18630868,5,Enterprise Solutions Architects
0.08830678,-0.12615964,5,Enterprise Architects
0.103395954,-0.10189493,5,Security Architects
0.06438105,-0.20611082,5,Enterprise Data Architects
0.16765022,-0.12352078,5,Salesforce Architects
0.056092337,-0.0047277277,5,Oracle Technical Consultants
0.040378913,-0.073224984,5,Principal Architects
0.17242524,-0.05638653,5,Digital Enterprise Architects
0.1384165,-0.087346226,5,Platform Architects
0.09029454,-0.19613378,5,Enterprise Integration Architects
0.05737509,-0.23733512,5,Salesforce Technical Architects
0.06248348,-0.045102797,5,Enterprise Architects
-0.022606201,-0.13880081,5,Enterprise Architects
0.06824546,-0.10297741,5,Enterprise Cloud Architects
0.12761857,-0.0023984173,5,Enterprise Solutions Architects
0.11294082,-0.16256796,5,Salesforce Architects
0.015941206,-0.13681382,5,Systems Architects
0.16569188,-0.043253846,5,Enterprise Architects
0.07565579,-0.054127313,5,Salesforce Architects
0.12127033,-0.06422923,5,IT Enterprise Architects
0.10015517,-0.055269614,5,Principal Architects
0.09111215,-0.18423568,5,Solutions Architects
0.10323553,-0.12683035,5,Specialist Solutions Architects
0.10394262,-0.0015721675,5,Solutions Architects
0.0075347535,0.0012734961,5,Enterprise Architects
0.19849315,-0.15112452,5,Enterprise Architects
0.08614577,-0.22266887,5,Enterprise Cloud Architects
-0.057941683,-0.23611534,5,Data Analysts
0.13455057,-0.15057252,5,Domain Architects
0.09755325,-0.08501853,5,Enterprise Solutions Architects
0.15341869,-0.15032743,5,Technology Solutions Architects
0.09734616,-0.02931298,5,Enterprise Information Architects
-0.0060325935,-0.16221574,5,Enterprise Systems Engineers
0.111620806,-0.11157162,5,Cybersecurity Architects
0.11765458,-0.15580808,5,Unclassified
0.21818604,-0.062419794,5,Enterprise Solutions Architects
-0.03053318,-0.18012507,5,Global Advisors
0.10049997,-0.14107351,5,Quality Assurance Testing Analysts
0.18393402,-0.11639087,5,Oracle Solution Architects
-0.013285935,-0.11480009,5,Oracle Consultants
0.110945,-0.13363735,5,Lead Enterprise Architects
0.16263765,-0.058110513,5,Directors of Technology Strategy
0.04495766,-0.10423887,5,Data Protection Specialists
0.0883843,-0.14125052,5,Enterprise Architects
0.06656487,-0.17461613,5,Research and Development Systems Engineers
-0.013889231,-0.09802087,5,Enterprise Architects
0.12942365,-0.24488187,5,Order Fulfillment Managers
0.11546348,-0.10108591,5,Oracle Technical Consultants
0.036784906,-0.07261619,5,Enterprise Architects
0.101462856,-0.087800644,5,Portfolio Managers
0.030119382,-0.09773451,5,Domain Architects
0.15352872,-0.20753488,5,Enterprise Architects
0.0065507144,-0.16598313,5,Enterprise Architects
0.09506528,-0.15631104,5,Principal Architects
0.026349261,-0.16469614,5,Data Governance Analysts
0.19634442,-0.1015927,5,Lead Enterprise Architects
0.04495766,-0.10423887,5,Data Protection Specialists
0.04918965,-0.20670989,5,Technical Architects
-0.04156602,-0.17372915,5,Techno Functional Leads
0.10139005,-0.21358822,5,Solutions Architects
0.099842265,-0.17710641,5,Systems Architects
0.12444671,-0.09883493,5,Enterprise Solutions Architects
0.12800175,-0.2392191,5,Enterprise Architects
-0.120708555,-0.31020424,5,Solution Architect Managers
0.06654948,-0.15117918,5,Principal Architects
0.19396698,-0.123922125,5,Enterprise Architects
0.16407368,-0.16067244,5,Servicenow Architects
0.11546348,-0.10108591,5,Oracle Technical Consultants
-0.00020807236,-0.22944002,5,Google Cloud Architects
0.101219475,-0.08884859,5,Enterprise Security Architects
-0.05417048,-0.21212219,5,Principal Architects
0.09778066,-0.15238127,5,Enterprise Application Architects
-0.036190897,-0.050120912,5,Cybersecurity Analysts
0.03355596,-0.3257386,5,Enterprise Cloud Architects
0.15022898,-0.24824962,5,Enterprise Architecture Managers
0.124987915,-0.18999396,5,IT Solutions Architects
0.06463046,-0.23817137,5,Azure Architects
0.20060915,-0.20334676,5,Salesforce Architects
0.07307408,-0.05619464,5,Enterprise Architecture Managers
-0.00020807236,-0.22944002,5,Enterprise Architects
0.043645225,-0.039843597,5,Performance Architects
-0.058116697,-0.13919367,5,Innovation Specialists
0.10016559,-0.1390012,5,Security Solutions Architects
0.042027608,0.05977778,5,Unclassified
0.08172065,-0.2689769,5,Cybersecurity Architects
0.06439989,-0.08335967,5,Enterprise Architects
0.152906,-0.11516506,5,Enterprise Business Architects
0.16384779,-0.13081296,5,Enterprise Architects
0.11717045,-0.17008756,5,Product Architects
0.043996997,-0.22830199,5,Data Integration Analysts
0.09906374,-0.1671698,5,Information Architects
0.15599406,0.039423026,5,Enterprise Architects
0.0244436,-0.24316496,5,Platform Architects
0.057301838,-0.2641659,5,Supply Chain Architects
-0.11119145,-0.12306609,5,Data Analysts
0.05154656,-0.2297722,5,Principal Architects
0.221359,-0.19443922,5,Treasury Consultants
-0.029678889,-0.024351943,5,IT Architecture Analysts
0.086865395,-0.22609153,5,Solutions Architects
0.07364148,-0.16762729,5,Azure Architects
-0.112178534,-0.3263937,5,Artificial Intelligence Architects
0.18960094,-0.15456362,5,Enterprise Architects
0.12405684,-0.044711594,5,Enterprise Architects
0.09029454,-0.19613378,5,Enterprise Integration Architects
0.032686334,-0.111656755,5,Enterprise Security Analysts
-0.14946009,-0.22270969,5,Sales Data Analysts
-0.033562876,-0.1797568,5,Oracle Goldengate Consultants
0.04456436,-0.16184111,5,.NET Architects
0.07728459,-0.097980574,5,Chief Enterprise Architects
0.1460011,-0.04628905,5,IT Governance Analysts
0.098127574,-0.093978085,5,Metro Managers
0.07421449,-0.1720995,5,Enterprise Architects
0.113332555,-0.055015475,5,Systems Architects
0.119139105,-0.06346408,5,Solutions Architects
0.16868123,-0.11557114,5,Digital Architects
0.06372957,-0.23934053,5,Solutions Architects
0.059014596,-0.20319209,5,Data Integration Analysts
0.12800175,-0.2392191,5,Enterprise Architects
0.25834543,-0.20983166,5,Enterprise Technical Architects
0.13834473,-0.07683104,5,Solutions Architects
0.09239644,-0.18365574,5,Azure Architects
0.085061274,0.025654389,5,Unclassified
0.12905842,0.022568295,5,Salesforce Marketing Cloud Architects
0.043996997,-0.22830199,5,Data Integration Analysts
0.038883135,-0.15468591,5,IT Enterprise Architects
0.18083242,-0.22739573,5,Salesforce Architects
-0.06282088,-0.12936567,5,Oracle Consultants
-0.036328144,-0.23419094,5,Salesforce Architects
0.14353678,-0.032925203,5,Business Architects
0.12727809,-0.15731287,5,Lead Solution Architects
0.0015121102,-0.23167649,5,Principal Architects
0.12786432,-0.081983104,5,Enterprise Solutions Architects
0.074627176,-0.085410334,5,Enterprise Architects
-0.045781143,-0.2741524,5,Unclassified
0.06424619,-0.12272084,5,Data Migration Analysts
0.15515283,-0.08951368,5,Domain Architects
0.007156424,-0.10014101,5,Salesforce Architects
0.11717045,-0.17008756,5,Product Architects
0.10279721,-0.17618251,5,Technology Strategy Managers
-0.037981793,-0.287457,5,Adobe Experience Manager Architects
0.11739506,-0.19773552,5,IT Solutions Architects
0.097768545,-0.031652257,5,Enterprise Architects
0.06805583,-0.1638121,5,Enterprise Solutions Architects
0.16219977,0.0006964132,5,Maximo Consultants
0.1590114,-0.18395866,5,Operations Solution Architects Manager
0.073436044,-0.042246625,5,PLM Analysts
0.07611936,0.00065247994,5,Unclassified
-0.072829336,-0.16986567,5,Data Modelers
-0.09932257,-0.1916027,5,In Seat Runners
0.00458939,-0.20784925,5,Solutions Architects
0.075351425,-0.22489785,5,Enterprise Architects
0.09039523,-0.23192091,5,Technical Solutions Architects
0.104673326,-0.07669952,5,Microsoft Architects
0.07650319,-0.14867342,5,Enterprise Architects
0.13480389,-0.23084904,5,Unclassified
0.14056388,-0.18913943,5,Platform Architects
0.039685808,-0.1713979,5,Solutions Architects
0.053716697,-0.08584864,5,Enterprise Cloud Architects
0.10323553,-0.12683035,5,Specialist Solutions Architects
0.07357884,-0.24192528,5,Enterprise Architects
-0.016626343,-0.18202312,5,Solutions Architects
0.17563218,-0.14633441,5,SAP Implementation Managers
0.055032454,-0.19670537,5,Pega Architects
0.09360303,-0.23095341,5,Enterprise Systems Architects
0.12009244,-0.18927512,5,Business Rules Analysts
0.11950779,-0.0934711,5,Enterprise Architects
0.073761344,-0.057112455,5,Enterprise Architects
0.08269904,-0.18154308,5,Java Enterprise Architects
0.21879716,-0.07384836,5,Expert Advisors
0.07565579,-0.054127313,5,Salesforce Architects
0.08197519,-0.17101638,5,Enterprise Architects
0.15407714,-0.06510108,5,Principal Architects
0.12108363,-0.091744,5,Architects
0.10323553,-0.12683035,5,Specialist Solutions Architects
0.10371873,-0.29674244,5,Lead Solution Architects
0.030119382,-0.09773451,5,Domain Architects
0.07089833,-0.026045114,5,Salesforce Architects
-0.006436363,-0.1679096,5,Enterprise Solutions Architects
0.12573457,-0.19314685,5,Cybersecurity Architects
0.11656639,-0.19949044,5,Chief Architects
0.012546178,-0.21343106,5,Principal Architects
0.13723952,-0.08560361,5,IT Architects
-0.120708555,-0.31020424,5,Solution Architect Managers
-0.122441396,-0.24151587,5,Enterprise Architects
0.060776472,-0.17785935,5,Duck Creek Developers
0.10428909,-0.03465344,5,Enterprise Architects
0.086018175,-0.14250307,5,Java AWS Developers
0.026666034,-0.24716534,5,Enterprise Architects
0.10487444,-0.019511826,5,Identity and Access Management Managers
0.090231955,-0.13414662,5,Enterprise Architects
0.11445345,-0.15325227,5,Lead Solution Architects
0.06178685,-0.24788445,5,Mulesoft Architects
-0.056248523,-0.17847791,5,Data Analytics Interns
0.12380712,-0.17705598,5,IT Architects
0.031591877,-0.18559667,5,Principal Architects
0.03210782,-0.21062766,5,Enterprise Architects
0.12924628,-0.2039361,5,Enterprise Architects
0.1672658,-0.098360196,5,Enterprise Architects
0.060013052,-0.21225122,5,Enterprise Architects
0.13530572,-0.23408382,5,Solutions Architects
0.11717045,-0.17008756,5,Wholesale Product Specialists
0.099842265,-0.17710641,5,Systems Architects
-0.07263228,-0.16826929,5,Data Modelers
-0.040419735,-0.17830604,5,Platform Architects
0.08766175,-0.22599392,5,Enterprise Security Architects
0.0592186,-0.035074197,5,Enterprise Cloud Architects
0.18164149,-0.09927196,5,Enterprise Architecture Interns
0.05558163,-0.0030407142,5,Enterprise Architects
0.14178395,-0.054487057,5,Mainframe Architects
0.14740162,-0.09435703,5,Solutions Architects
0.24456094,-0.045789585,5,SAP QM Consultants
0.16324559,-0.115782164,5,Enterprise Security Architects
-0.1227324,-0.15080272,5,Data Analysts
0.04356967,-0.15644096,5,Enterprise Architects
0.0998238,-0.23788054,5,Mulesoft Architects
0.06432896,-0.12113849,5,Enterprise Architects
0.04136617,-0.21249484,5,Enterprise Architects
0.2164365,-0.2034864,5,SAP Lead Consultants
-0.0025329515,-0.03792227,5,Enterprise Network Architects
0.11429496,-0.14925952,5,Oracle CPQ Cloud Consultants
-0.05206932,-0.20692392,5,Enterprise Data Architects
0.12561435,-0.048537582,5,Principal Architects
0.12993388,-0.23167218,5,Software Developers/Architects
0.10228976,-0.22212926,5,Principal Architects
0.13243681,-0.02699105,5,Service Delivery Engineers
0.07347216,-0.09609422,5,Enterprise Systems Architects
0.10613978,-0.10817053,5,Principal Architects
0.10016559,-0.1390012,5,Security Solutions Architects
0.013481565,-0.1791822,5,Enterprise Architects
0.11718424,-0.16600566,5,Enterprise Architects
0.074627176,-0.085410334,5,Enterprise Architects
-0.055856697,-0.2234653,5,Solution Architects/Principal Consultants
-0.022606201,-0.13880081,5,Enterprise Architects
0.10453568,-0.1977032,5,Platform Architects - Manager
0.060158476,-0.10252457,5,Enterprise Architects
0.099842265,-0.17710641,5,Systems Architects
0.09331046,-0.045277055,5,Cybersecurity Architects
0.038465247,-0.16318415,5,Enterprise Solutions Architects
-0.0686031,-0.21237502,5,Techno Functional Consultants
0.12800175,-0.2392191,5,Enterprise Architects
0.13815567,-0.13981853,5,Cybersecurity Architects
-0.07487337,-0.21050566,5,Enterprise Data Architects
0.056746162,-0.101184316,5,Enterprise Architects
-0.120708555,-0.31020424,5,Solution Architect Managers
0.20847028,-0.18218438,5,SAP Administrators
0.1256958,-0.084299706,5,Enterprise Business Architects
0.07036627,-0.2092275,5,Solutions Architects
0.048558805,-0.0030487431,5,Cybersecurity Architects
0.06654948,-0.15117918,5,Principal Architects
0.16594896,-0.19026543,5,Solutions Architects
0.13175914,-0.08741981,5,Enterprise Architects
0.15559745,-0.060400374,5,Business Architects
0.086404145,-0.2603628,5,Platform Architects
0.14961568,-0.20128779,5,Enterprise Architects
-0.036328144,-0.23419094,5,Salesforce Architects
0.117942736,-0.17669125,5,Security Architects
0.08146703,-0.07051516,5,IAM Analysts
0.06811047,-0.18956076,5,Azure Architects
0.17772086,-0.05986017,5,Business Transformation Analysts
0.08615454,-0.15857044,5,Solutions Architects
0.16428366,-0.05992014,5,Enterprise Architects
0.10896045,-0.01311697,5,Enterprise Solutions Architects
-0.03477911,-0.29911894,5,Enterprise Architects
0.061951578,-0.12713717,5,Enterprise Architects
0.21820794,-0.08912522,5,Salesforce Architects
0.27239418,-0.033937804,5,Enterprise Architects
0.060198996,-0.18944187,5,Solutions Architects
0.058398634,-0.20602281,5,Enterprise Architects
0.2278172,-0.030872865,5,SAP Functional Consultants
-0.088336125,-0.26383653,5,Enterprise Architects
-0.070145175,-0.15067825,5,Business Architects
0.10323553,-0.12683035,5,Specialist Solutions Architects
0.042421646,-0.3129633,5,Solutions Architects
0.11117798,0.105979495,5,Enterprise Architects
0.11981103,-0.17202032,5,AWS Architects
0.04322026,-0.111705124,5,Enterprise Solutions Architects
0.05931085,-0.23632136,5,IT Enterprise Architects
0.029908206,-0.1876963,5,Enterprise Architects
0.120752886,-0.12859352,5,Enterprise Architects
0.17596883,-0.15309659,5,Enterprise Applications Consultants
0.16297898,-0.18065687,5,Enterprise Architects
0.074627176,-0.085410334,5,Enterprise Architects
0.06542449,-0.06491905,5,Business Process Architects
0.11294082,-0.16256796,5,Enterprise Architects
0.074627176,-0.085410334,5,Enterprise Architects
0.17321429,-0.067863084,5,Enterprise Architects
0.05512769,-0.09766771,5,Business Architects
0.15181786,-0.095165215,5,Business Architects
0.21299228,-0.17863187,5,Solutions Architects
0.119014375,-0.18876497,5,Adobe AEM Developers
-0.0118934065,-0.14994666,5,Artificial Intelligence Solutions Leads
0.047273356,-0.14821143,5,Enterprise Solutions Architects
0.17256117,-0.11694544,5,Enterprise Integration Architects
0.11204637,-0.08400203,5,Solutions Architects
0.15541211,-0.14131923,5,Enterprise Architects
0.14363545,-0.14928862,5,Enterprise Architects
-0.00020807236,-0.22944002,5,Enterprise Architects
0.10428909,-0.03465344,5,Enterprise Architects
-0.037981793,-0.287457,5,Adobe Experience Manager Architects
0.03651448,-0.08118168,5,Distinguished Architects
0.16059786,-0.013867065,5,Enterprise Architects
0.12107897,-0.18720677,5,Enterprise Architects
0.07865082,0.039250188,5,Enterprise Architecture Interns
0.011478443,-0.0230545,5,Data Analysts
0.19862324,-0.062750176,5,Platform Architects
0.1342032,-0.15839034,5,Sales Solution Architects
0.14177305,-0.1893419,5,Platform Architects
-0.120708555,-0.31020424,5,Solution Architect Managers
0.06594568,-0.18388641,5,Technical Architects
0.01649094,-0.16891061,5,Data Analysts
0.21818604,-0.062419794,5,Enterprise Solutions Architects
0.18083242,-0.22739573,5,Salesforce Architects
0.1343331,-0.12703888,5,Lead Architects
-0.036328144,-0.23419094,5,Salesforce Architects
0.12875551,0.0965321,5,Enterprise Cloud Architects
0.06032336,-0.079157844,5,Enterprise Cloud Architects
0.10954043,-0.004221918,5,Enterprise Solutions Architects
0.0685884,-0.18433437,5,Java Technical Leads
0.077636436,-0.08358581,5,Principal Architects
0.16491893,-0.12253144,5,Enterprise Technical Architects
0.12561435,-0.048537582,5,Principal Architects
0.044752084,-0.037774444,5,Information Security Architects
0.06773783,-0.045633003,5,DevOps Architects
-0.01191669,-0.059784546,5,DevSecOps Engineers
-0.05025412,-0.28732362,5,Principal Architects
0.07098731,-0.10683945,5,Field Service Consultants
0.11959015,-0.14879586,5,Enterprise Architects
0.080583505,-0.05909636,5,Lead Enterprise Architects
0.115023226,-0.06768845,5,Salesforce Architects
-0.007468246,-0.10907434,5,Enterprise Technical Architects
0.055724464,-0.0137503445,5,Enterprise Security Architects
0.101462856,-0.087800644,5,Portfolio Managers
0.08065707,-0.15104885,5,Enterprise Architects
0.14572321,-0.17860252,5,Servicenow Architects
0.0967537,-0.15199141,5,Solutions Architects
-0.05525376,-0.12362611,5,Principals
-0.033416525,-0.28964102,5,Enterprise Architects
0.028889935,-0.17504863,5,Enterprise Architects
0.043996997,-0.22830199,5,Data Integration Analysts
0.13266727,-0.094502404,5,Technical Principals
0.12761857,-0.0023984173,5,Enterprise Solutions Architects
-0.0046109557,-0.2067097,5,Enterprise Architects
0.12800175,-0.2392191,5,Enterprise Architects
0.101462856,-0.087800644,5,Portfolio Managers
0.06642218,-0.20346126,5,Enterprise Cloud Architects
0.07872749,-0.293727,5,Enterprise Architects
0.05266739,-0.26042226,5,Cybersecurity Architects
0.09365331,-0.113788575,5,Solutions Architects
-0.120708555,-0.31020424,5,Solution Architect Managers
0.20323202,0.01730018,5,Supply Chain Managers
0.08263017,-0.13654391,5,Consulting Solution Leads
-0.06414285,-0.07685579,5,Data Analytics Product Managers
0.076565415,-0.1146804,5,Enterprise Security Architects
0.097263336,-0.13478336,5,Enterprise Application Architects
0.11036942,-0.029676149,5,Enterprise Architects
0.15436122,-0.054414667,5,Business Architects
0.102075174,-0.03608816,5,Lead Security Architects
0.093477316,-0.18321337,5,Principal Architects
0.018244911,-0.07545263,5,Principal Architects
0.12573604,-0.24703324,5,Enterprise Architects
0.16346446,-0.06685224,5,Solutions Architects
0.16059786,-0.013867065,5,Enterprise Architects
0.08664135,-0.20337841,5,Enterprise Solutions Architects
0.14661844,-0.1109454,5,Enterprise Architects
0.14640442,-0.10589995,5,Directors of Enterprise Architecture
0.043996997,-0.22830199,5,Data Integration Analysts
0.1384165,-0.087346226,5,Platform Architects
0.043996997,-0.22830199,5,Data Integration Analysts
0.0868841,0.0275942,5,Enterprise Support Specialists
-0.120708555,-0.31020424,5,Solution Architect Managers
0.08755931,-0.22305714,5,Principal Architects
0.13616696,-0.10676285,5,Architects
0.0065864697,-0.21677135,5,Solutions Architects
0.098753944,-0.06965892,5,Modelers
0.18106286,-0.21763307,5,Solutions Architects
0.16868123,-0.11557114,5,Digital Architects
0.116968066,-0.12513606,5,Enterprise Architects
0.11717045,-0.17008756,5,Product Architects
0.04307299,-0.21667296,5,Enterprise Solutions Architects
-0.00020807236,-0.22944002,5,Lead Enterprise Architects
0.025522169,-0.116053455,5,Enterprise Architecture Managers
0.11717045,-0.17008756,5,Product Architects
-0.035534278,-0.12699857,5,Enterprise Architects
0.050603632,-0.09130865,5,Enterprise Architects
-0.00632903,-0.18878792,5,.NET/SQL Server Developers
0.15754123,-0.18666649,5,Enterprise Solutions Architects
0.13246652,-0.107696615,5,Enterprise Solutions Architects
0.16765022,-0.12352078,5,Salesforce Architects
0.12237769,-0.2964426,5,Salesforce Architects
0.08776437,-0.29001355,5,Java Back End Developers
0.08018485,-0.12417876,5,Enterprise Application Architects
0.21635161,-0.079862714,5,Enterprise Architects
-0.0034200996,-0.1446268,5,Oracle Technical Consultants
0.11437641,-0.1366008,5,Security Architects
0.043014813,-0.08966209,5,Enterprise Data Architects
0.10576033,-0.051856622,5,Enterprise Systems Engineers
0.060915858,-0.12631111,5,Enterprise Security Architects
0.09133427,0.029723467,5,IT Architects
0.16560255,-0.05180172,5,Enterprise Architects
0.10664171,-0.015212156,5,Enterprise Architects
0.102498285,-0.24187501,5,Azure Architects
0.20024945,-0.22695562,5,Principal Architects
0.034807276,-0.069856346,5,Enterprise Architects
-0.078238085,-0.18320522,5,Engineering Data Analysts
0.14541009,-0.019560635,5,Technical Architects
0.07516658,-0.11023755,5,Oracle Consulting Managers
0.07341299,-0.25788894,5,Enterprise Cloud Architects
0.17822048,-0.22340108,5,Solutions Architects
0.08023952,-0.20109141,5,Enterprise Architects
0.12800175,-0.2392191,5,Enterprise Architects
0.08366909,-0.12877366,5,Solutions Architects
0.0332871,-0.1275556,5,Unclassified
0.011478443,-0.0230545,5,Data Analysts
0.17882311,-0.21017057,5,Delivery Architects
-0.057401925,-0.20043941,5,Principal Architects
0.0727715,-0.05266782,5,Enterprise Security Architects
0.090465434,-0.09319741,5,Enterprise Sales Consultants
0.13423195,-0.19133402,5,Distinguished Architects
-0.056806356,-0.2604456,5,Data Analytics Architects
0.057948373,-0.24525407,5,Enterprise Cloud Architects
0.15716216,-0.009453522,5,SAP FICO Functional Analysts
0.10323553,-0.12683035,5,Specialist Solutions Architects
0.16059786,-0.013867065,5,Enterprise Architects
0.039132208,-0.24019904,5,Enterprise Security Architects
-0.13051829,-0.29496995,5,Analytics Managers
-0.036328144,-0.23419094,5,Salesforce Architects
0.06473253,-0.09112948,5,Enterprise Architects
0.1450431,-0.15770933,5,Business Architects
0.073689654,-0.05500093,5,Enterprise Architects
0.0883843,-0.14125052,5,Enterprise Architects
-0.016626343,-0.18202312,5,Solutions Architects
0.12224463,-0.10460051,5,Enterprise Architects
-0.023109294,0.0036860388,5,Systems Architects
-0.09934656,-0.31128496,5,Enterprise Architects
0.06421929,-0.2497425,5,Enterprise Cloud Architects
0.06595553,-0.1305142,5,Quality Analysts
0.09661916,-0.19832918,5,Documentum Administrators
0.097929314,-0.29342833,5,Enterprise Architects
0.10445571,-0.061581478,5,Enterprise Architecture Managers
0.074627176,-0.085410334,5,Enterprise Architects
0.12800175,-0.2392191,5,Enterprise Architects
0.14054178,-0.09846824,5,Enterprise Architects
0.12924628,-0.2039361,5,Enterprise Architects
0.050261654,-0.07031752,5,Enterprise Architecture Managers
0.13253586,-0.1432918,5,End User Computing Analysts
0.13816798,-0.13024233,5,Principal Architects
0.13924977,-0.10231586,5,Principal Architects
0.102498285,-0.24187501,5,Azure Architects
0.060298856,-0.24508934,5,Java Enterprise Architects
0.10395907,-0.19896668,5,Principal Architects
0.043996997,-0.22830199,5,Data Integration Analysts
0.13503343,-0.1112273,5,Salesforce Technical Architects
0.13899392,-0.15202893,5,Enterprise Architects
0.033802215,-0.26985726,5,Enterprise Architects
0.040845178,-0.19033624,5,Enterprise Application Architects
-0.02008973,-0.29453838,5,UX Architects
-0.036328144,-0.23419094,5,Salesforce Architects
0.10184629,0.0024011843,5,Cybersecurity Architects
0.01919337,-0.28810167,5,Solutions Architects
0.10016559,-0.1390012,5,Security Solutions Architects
-0.100311264,-0.09923695,5,Data Analytics Analysts
0.061337948,-0.146732,5,Patient Experience Representatives
0.12800175,-0.2392191,5,Enterprise Architects
0.1154087,-0.09232943,5,Enterprise Architects
-0.016175903,-0.1692963,5,Architects
0.014139082,-0.1776987,5,Java Enterprise Architects
0.08051513,-0.15719952,5,Windows Consultants
0.12800175,-0.2392191,5,Enterprise Architects
0.08928374,-0.11812309,5,Supply Chain Architects
0.1752865,-0.25901294,5,Cloud Systems Administrators
0.116220936,-0.18561582,5,Mulesoft Architects
-0.097534746,-0.28075227,5,Platform Architects - Manager
0.20323202,0.01730018,5,Supply Chain Managers
0.10207605,-0.055295847,5,Enterprise Architects
0.16059786,-0.013867065,5,Enterprise Architects
0.2396178,-0.072426006,5,Enterprise Architects
